datetime,date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,visibility,aqi,aqi_category
2020-02-26 18:00:00,2020-02-26,2020,2,26,18,Wednesday,0.0,winter,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,236.3,399.0,147.2,29.0,4.95,24.6,18.9,45.0,4.3,1.4,389.0,Very Poor
2020-02-26 23:00:00,2020-02-26,2020,2,26,23,Wednesday,0.0,winter,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,245.1,464.2,93.4,20.5,4.09,23.6,18.4,58.0,6.2,2.0,443.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,289.3,463.0,114.6,27.5,4.85,24.8,11.0,99.0,2.7,2.0,441.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,206.3,423.1,65.3,26.8,2.79,21.5,23.0,47.0,5.8,2.2,391.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,233.0,383.6,140.9,31.1,5.2,23.8,16.8,46.0,3.6,2.8,387.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,318.1,637.3,96.1,30.1,3.82,13.0,15.3,63.0,5.9,0.6,500.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,298.8,538.5,107.9,25.3,4.65,26.8,9.2,100.0,2.7,2.3,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,237.7,512.2,92.7,30.7,2.97,20.6,21.0,48.0,5.7,2.1,500.0,Severe
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,265.4,436.5,103.0,35.0,4.86,20.5,17.6,50.0,3.6,2.7,412.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,254.0,469.0,75.8,26.4,3.78,24.6,18.2,54.0,6.1,1.7,449.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,339.9,744.1,139.0,45.6,4.26,14.2,11.1,100.0,3.4,1.0,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,199.2,335.6,67.2,18.4,2.46,41.0,21.9,59.0,7.5,4.8,361.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,240.3,525.5,123.0,21.4,5.95,25.8,15.4,50.0,6.3,2.0,500.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,300.4,598.9,122.1,38.8,4.36,16.4,18.0,53.0,5.6,1.4,500.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,237.8,404.6,91.5,31.7,3.13,28.7,9.5,100.0,3.8,1.5,391.0,Very Poor
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,221.9,461.1,89.4,29.4,2.99,28.5,23.2,63.0,6.6,1.6,439.0,Severe
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,259.7,423.7,151.1,22.7,5.66,24.3,16.6,52.0,6.9,1.7,407.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,225.6,398.6,88.4,20.8,3.14,27.9,16.2,57.0,5.8,2.2,381.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,230.9,483.0,93.7,20.8,3.1,21.9,12.9,100.0,3.4,1.9,466.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,202.8,381.5,72.9,19.9,3.33,29.7,23.1,63.0,8.9,2.3,364.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,211.4,359.3,98.6,15.8,4.0,26.9,18.6,62.0,5.5,1.4,370.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,273.8,483.8,80.8,26.8,3.67,24.4,18.5,59.0,3.6,2.7,467.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,271.0,482.7,78.8,19.8,4.61,27.7,9.3,98.0,3.3,2.3,466.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,167.6,291.7,47.0,14.4,2.64,40.6,22.0,47.0,9.9,2.4,337.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,233.6,497.4,140.2,23.7,4.72,25.4,18.2,58.0,5.4,2.2,484.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,251.3,412.0,103.2,16.5,4.05,29.6,16.1,62.0,5.8,2.0,401.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,334.1,706.4,105.3,23.3,5.16,16.2,10.1,100.0,2.4,1.3,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,209.2,337.9,71.4,15.3,2.78,28.4,22.0,57.0,9.7,1.2,369.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,194.2,314.3,100.1,19.3,4.48,17.6,15.7,61.0,5.7,2.9,357.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,223.9,489.6,74.4,22.4,3.85,28.5,16.0,48.0,3.8,1.2,474.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Shadipur, Delhi",28.6519,77.1579,295.8,624.4,99.4,24.0,4.28,26.0,12.8,100.0,3.4,1.3,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Shadipur, Delhi",28.6519,77.1579,161.3,277.0,60.0,13.6,2.14,33.3,21.8,53.0,7.2,4.1,332.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Shadipur, Delhi",28.6519,77.1579,233.5,442.7,130.2,16.6,5.6,28.8,16.7,61.0,3.9,2.7,416.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Shadipur, Delhi",28.6519,77.1579,285.2,469.0,89.6,24.7,3.46,26.6,15.2,48.0,4.6,1.1,449.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Rohini, Delhi",28.7495,77.0565,238.5,447.7,81.2,20.2,3.94,24.5,10.4,100.0,2.4,2.5,422.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Rohini, Delhi",28.7495,77.0565,158.1,321.3,45.6,15.7,2.07,40.8,21.4,46.0,10.3,3.1,329.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Rohini, Delhi",28.7495,77.0565,221.9,428.5,91.4,22.7,5.58,27.9,17.6,60.0,4.8,2.0,398.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Rohini, Delhi",28.7495,77.0565,211.0,410.1,61.0,19.9,2.63,29.0,17.3,56.0,3.5,2.7,375.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"RK Puram, Delhi",28.5631,77.1851,226.5,469.8,83.0,17.7,2.85,25.3,9.1,100.0,3.3,2.4,450.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"RK Puram, Delhi",28.5631,77.1851,184.0,369.2,53.2,10.7,2.62,34.4,23.7,63.0,8.5,2.2,349.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"RK Puram, Delhi",28.5631,77.1851,222.9,419.5,120.9,19.7,4.54,27.6,17.4,51.0,6.3,1.3,387.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"RK Puram, Delhi",28.5631,77.1851,211.2,403.0,66.9,14.9,2.64,21.0,16.3,45.0,4.7,2.4,370.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Siri Fort, Delhi",28.5535,77.2167,231.9,448.8,80.7,21.7,3.42,25.3,10.2,100.0,3.0,2.5,424.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Siri Fort, Delhi",28.5535,77.2167,144.2,300.4,42.0,11.0,2.34,37.3,23.5,55.0,6.8,4.0,319.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Siri Fort, Delhi",28.5535,77.2167,210.5,350.0,92.2,21.1,4.09,23.5,17.4,62.0,3.7,1.3,370.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Siri Fort, Delhi",28.5535,77.2167,212.6,443.7,72.5,15.4,2.6,23.1,18.7,58.0,4.9,1.0,417.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,222.7,438.9,69.4,16.4,2.69,26.9,9.6,96.0,2.4,1.1,411.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,180.7,305.6,55.0,11.2,2.43,34.9,22.1,46.0,9.2,4.0,347.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,218.2,364.9,126.8,12.7,4.88,20.0,18.5,50.0,3.9,1.6,376.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,230.5,493.4,78.1,17.2,4.05,25.9,18.6,61.0,4.1,2.8,479.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,226.3,470.4,64.6,21.3,3.58,25.8,12.4,100.0,2.9,2.0,450.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,133.5,241.7,47.7,12.6,2.22,41.6,21.1,62.0,5.3,2.9,310.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,216.4,451.2,93.1,13.8,3.69,29.4,18.0,50.0,6.1,1.1,426.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,239.1,493.8,82.7,16.8,3.63,23.2,18.7,53.0,7.0,2.8,480.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Delhi,"Mandir Marg, Delhi",28.6362,77.201,255.0,549.5,105.1,20.8,3.12,20.8,11.5,100.0,4.1,1.0,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Delhi,"Mandir Marg, Delhi",28.6362,77.201,136.1,296.4,40.1,9.1,2.16,35.9,21.7,64.0,8.4,3.4,312.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Delhi,"Mandir Marg, Delhi",28.6362,77.201,207.4,451.2,95.9,20.1,4.39,28.4,16.4,45.0,6.1,1.3,426.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Delhi,"Mandir Marg, Delhi",28.6362,77.201,248.0,435.3,101.1,24.1,3.99,27.5,18.6,63.0,5.5,2.6,407.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Noida,Noida Sec 62,28.6246,77.3649,272.3,512.8,96.1,25.6,3.45,26.3,12.8,100.0,2.8,2.1,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Noida,Noida Sec 62,28.6246,77.3649,172.7,314.1,72.3,15.2,2.43,36.2,21.3,52.0,9.0,2.1,341.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Noida,Noida Sec 62,28.6246,77.3649,186.7,406.7,85.0,17.3,4.6,22.3,17.7,64.0,3.6,4.4,371.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Noida,Noida Sec 62,28.6246,77.3649,253.5,555.5,91.7,24.3,4.06,22.2,17.2,57.0,6.1,2.9,500.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Noida,Noida Sec 125,28.5447,77.323,264.2,580.9,76.0,24.3,3.67,24.5,12.1,97.0,2.6,1.8,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Noida,Noida Sec 125,28.5447,77.323,184.6,333.4,74.0,14.1,2.23,29.9,21.6,48.0,6.8,2.6,350.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Noida,Noida Sec 125,28.5447,77.323,179.7,369.6,82.2,16.1,3.49,20.6,16.4,53.0,4.4,2.2,346.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Noida,Noida Sec 125,28.5447,77.323,183.9,313.9,64.7,13.6,2.37,22.7,18.9,47.0,5.4,2.3,349.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Noida,Greater Noida,28.4744,77.504,232.6,372.3,91.9,19.3,4.01,25.0,11.8,100.0,3.0,2.7,387.0,Very Poor
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Noida,Greater Noida,28.4744,77.504,162.7,306.0,62.7,12.3,2.01,39.6,23.3,46.0,8.1,4.6,333.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Noida,Greater Noida,28.4744,77.504,200.5,418.9,110.1,19.8,4.69,22.3,18.3,63.0,4.3,3.0,386.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Noida,Greater Noida,28.4744,77.504,194.9,354.9,58.5,11.4,2.87,20.6,16.2,57.0,5.4,4.7,358.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,223.3,394.1,70.4,15.9,3.17,26.5,12.0,100.0,2.8,2.7,379.0,Very Poor
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,148.7,255.8,56.5,9.2,2.34,30.1,20.4,48.0,9.9,2.3,322.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,216.7,396.1,90.7,21.6,5.09,26.8,16.9,59.0,4.9,2.7,374.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,226.1,365.0,89.2,15.1,3.49,26.5,16.4,46.0,4.5,1.8,382.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Gurugram,Gurugram Sec 51,28.423,77.047,229.3,431.1,90.7,20.2,3.72,26.8,12.4,100.0,3.3,1.9,401.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Gurugram,Gurugram Sec 51,28.423,77.047,157.8,331.2,63.1,11.9,2.75,40.5,20.1,57.0,8.3,3.1,329.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Gurugram,Gurugram Sec 51,28.423,77.047,207.4,384.8,105.0,16.1,4.97,26.7,15.5,57.0,6.5,1.4,367.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Gurugram,Gurugram Sec 51,28.423,77.047,263.3,437.9,91.6,26.0,3.94,23.2,15.3,51.0,6.2,1.7,410.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Faridabad,Faridabad Sec 16A,28.4089,77.3178,224.5,469.4,87.9,16.2,3.6,28.2,9.5,100.0,3.1,2.3,449.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Faridabad,Faridabad Sec 16A,28.4089,77.3178,165.9,315.4,68.5,11.7,2.25,40.5,20.4,53.0,6.1,3.3,335.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Faridabad,Faridabad Sec 16A,28.4089,77.3178,209.5,385.2,121.3,12.1,5.24,28.9,16.6,51.0,6.0,2.4,369.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Faridabad,Faridabad Sec 16A,28.4089,77.3178,230.5,496.7,66.0,23.3,3.6,29.7,18.1,57.0,6.6,2.8,483.0,Severe
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Faridabad,Faridabad New Town,28.3722,77.3099,297.5,554.2,101.3,19.0,4.04,23.3,11.4,100.0,3.8,1.8,500.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Faridabad,Faridabad New Town,28.3722,77.3099,194.4,379.7,73.0,16.7,2.58,31.4,19.9,57.0,6.5,2.8,357.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Faridabad,Faridabad New Town,28.3722,77.3099,181.8,349.4,94.5,15.1,4.22,21.5,15.2,52.0,3.9,2.5,348.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Faridabad,Faridabad New Town,28.3722,77.3099,204.4,331.8,62.9,16.6,3.52,22.1,16.1,47.0,5.5,2.2,365.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,284.1,482.7,100.0,28.0,4.55,27.3,12.3,100.0,3.9,2.9,466.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,180.0,312.2,51.4,14.4,2.57,35.0,22.7,62.0,8.8,3.1,346.0,Very Poor
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,223.2,449.2,113.9,15.7,4.93,28.4,17.8,62.0,3.8,1.9,424.0,Severe
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,241.1,422.2,98.4,20.0,3.1,28.9,18.5,50.0,4.3,3.0,393.0,Very Poor
2020-02-27 06:00:00,2020-02-27,2020,2,27,6,Thursday,0.0,winter,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,222.7,471.4,80.9,20.3,3.84,27.2,9.4,100.0,3.9,1.9,452.0,Severe
2020-02-27 12:00:00,2020-02-27,2020,2,27,12,Thursday,0.0,winter,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,220.2,432.3,71.4,22.7,3.38,20.4,23.8,63.0,10.1,1.7,403.0,Severe
2020-02-27 18:00:00,2020-02-27,2020,2,27,18,Thursday,0.0,winter,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,195.2,343.4,108.4,18.9,3.54,23.4,17.3,57.0,5.1,2.5,358.0,Very Poor
2020-02-27 23:00:00,2020-02-27,2020,2,27,23,Thursday,0.0,winter,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,211.7,401.8,76.1,26.3,2.77,23.6,18.1,61.0,4.8,2.8,371.0,Very Poor
2020-02-28 06:00:00,2020-02-28,2020,2,28,6,Friday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,315.0,559.2,116.5,38.2,4.56,15.1,11.2,98.0,3.9,1.2,500.0,Severe
2020-02-28 12:00:00,2020-02-28,2020,2,28,12,Friday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,196.3,381.4,61.1,21.2,2.99,37.3,20.7,46.0,7.2,3.1,359.0,Very Poor
2020-02-28 18:00:00,2020-02-28,2020,2,28,18,Friday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,253.8,476.6,113.6,22.8,4.68,20.4,16.2,48.0,5.4,2.1,458.0,Severe
2020-02-28 23:00:00,2020-02-28,2020,2,28,23,Friday,0.0,winter,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,267.1,511.4,103.3,30.9,3.75,26.4,17.8,53.0,5.1,2.4,500.0,Severe
2020-02-28 06:00:00,2020-02-28,2020,2,28,6,Friday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,280.8,479.7,107.6,26.7,3.46,21.1,9.7,100.0,3.5,2.9,462.0,Severe
2020-02-28 12:00:00,2020-02-28,2020,2,28,12,Friday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,183.1,316.5,70.9,16.7,2.59,34.7,20.9,63.0,6.5,2.9,349.0,Very Poor
2020-02-28 18:00:00,2020-02-28,2020,2,28,18,Friday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,258.9,505.6,120.0,32.8,5.49,28.6,19.0,62.0,6.6,1.9,494.0,Severe
2020-02-28 23:00:00,2020-02-28,2020,2,28,23,Friday,0.0,winter,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,294.9,613.3,87.9,23.9,4.01,20.9,16.1,59.0,4.5,1.3,500.0,Severe
2020-02-28 06:00:00,2020-02-28,2020,2,28,6,Friday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,272.7,451.0,100.9,32.4,3.92,27.0,12.1,100.0,3.4,2.0,426.0,Severe
2020-02-28 12:00:00,2020-02-28,2020,2,28,12,Friday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,235.0,448.8,93.2,21.2,3.6,28.3,23.2,49.0,6.7,1.7,424.0,Severe
2020-02-28 18:00:00,2020-02-28,2020,2,28,18,Friday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,230.0,501.4,119.3,19.7,5.07,28.5,17.4,56.0,4.3,1.9,489.0,Severe
2020-02-28 23:00:00,2020-02-28,2020,2,28,23,Friday,0.0,winter,Delhi,"Wazirpur, Delhi",28.6999,77.1653,276.9,483.5,113.0,26.8,4.97,23.3,15.4,54.0,5.5,1.5,467.0,Severe
2020-02-28 06:00:00,2020-02-28,2020,2,28,6,Friday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,303.3,556.8,116.9,31.4,4.04,13.4,10.0,100.0,3.1,0.8,500.0,Severe
2020-02-28 12:00:00,2020-02-28,2020,2,28,12,Friday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,220.2,432.2,72.8,28.9,3.05,21.0,23.0,54.0,5.6,1.4,403.0,Severe
2020-02-28 18:00:00,2020-02-28,2020,2,28,18,Friday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,215.9,414.5,112.5,15.9,4.17,24.6,15.3,56.0,6.0,2.4,381.0,Very Poor
2020-02-28 23:00:00,2020-02-28,2020,2,28,23,Friday,0.0,winter,Delhi,"Bawana, Delhi",28.7762,77.051,221.8,382.0,90.7,17.2,3.45,23.2,18.5,62.0,3.7,1.3,378.0,Very Poor
2020-02-28 06:00:00,2020-02-28,2020,2,28,6,Friday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,252.4,541.5,73.2,15.9,4.13,28.9,11.4,100.0,4.1,1.2,500.0,Severe
2020-02-28 12:00:00,2020-02-28,2020,2,28,12,Friday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,212.8,428.7,64.6,15.5,2.94,23.8,21.1,62.0,9.7,1.1,398.0,Very Poor
2020-02-28 18:00:00,2020-02-28,2020,2,28,18,Friday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,251.7,447.5,132.4,19.8,6.1,29.8,17.6,49.0,3.9,2.0,422.0,Severe
2020-02-28 23:00:00,2020-02-28,2020,2,28,23,Friday,0.0,winter,Delhi,"ITO, Delhi",28.6289,77.2414,224.9,404.5,72.3,18.3,3.83,24.1,16.0,59.0,4.8,2.3,381.0,Very Poor
2020-02-28 06:00:00,2020-02-28,2020,2,28,6,Friday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,251.5,460.1,80.7,19.5,3.88,22.1,12.4,97.0,2.3,2.6,438.0,Severe
2020-02-28 12:00:00,2020-02-28,2020,2,28,12,Friday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,154.5,300.0,55.5,13.9,2.43,29.7,21.1,63.0,9.9,3.4,327.0,Very Poor
2020-02-28 18:00:00,2020-02-28,2020,2,28,18,Friday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,207.5,411.9,98.5,14.1,3.74,22.4,16.9,64.0,6.7,1.2,377.0,Very Poor
2020-02-28 23:00:00,2020-02-28,2020,2,28,23,Friday,0.0,winter,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,254.2,512.9,90.4,15.1,3.56,26.6,17.1,63.0,5.1,1.4,500.0,Severe
